id,object,result_position,cid,internal_review_id,is_user_local_guide,lang,origin,place_id,place_name,published_at,published_at_datetime,pictures,place_average_score,review_link,response_from_owner,score,text,total_likes,total_reviews,user_name,user_link,user_internal_id,user_reviews_count,user_image_url,visited_in,zero_x,collected_at,input_url,input_sort_by,input_language,SourceFile
8080097,result,12,1.0670013003893334e+19,ChdDSUhNMG9nS0VJQ0FnSUQxaTR6SW5nRRAB,f,vi,Google,ChIJB4dyrDjRdDER9WPcfUuAE5Q,Binh Duong Obstetrics and Gynecology Hospital,3 months ago,2024-01-10 04:59:52.602845+00,,3.1,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQxaTR6SW5nRRAB!2m1!1s0x0:0x9413804b7ddc63f5!3m1!1s2@1:CIHM0ogKEICAgID1i4zIngE%7CCgwIyMj4rAYQyN66nwI%7C?hl=en,"Bệnh viện Phụ Sản Nhi Bình Dương xin cảm ơn anh chị và gia đình đã tin tưởng, tiếp tục lựa chọn bệnh viện và hài lòng với chuyên môn cũng như thái độ phục vụ của chúng tôi. Bệnh viện luôn hướng tới sự hài lòng của người bệnh. BVPSNBD là bệnh viện chuyên khoa Phụ-Sản-Nhi-Hiếm Muộn nên quý khách luôn yên tâm khi cần điều trị, thăm khám chuyên khoa trong khu vực. Xin cảm ơn và chúc mừng gia đình mình Mẹ Bé an toàn, khỏe mạnh.",4,"My husband and I just had the experience of giving birth to a baby at Binh Duong Obstetrics and Children's Hospital at the end of last month. Overall, in my personal opinion, the hospital is clean and the medical staff is enthusiastic and friendly. Currently, compared to 2 or 3 years ago, it is much quieter. Compared to the general level in Binh Duong, service prices here are a bit stiff. In short, I hope the hospital will develop 1 or 2 new specialties to make prices more reasonable.",0,202,Tran Hoang Son,https://www.google.com/maps/contrib/110403820375220745770?hl=en,110403820375220745770,1,https://lh3.googleusercontent.com/a-/ALV-UjVoU_aH-oh2s4SzQ8XZXnpo9ObJaT5fPOXYgHqWpipASptXUq4=s120-c-rp-mo-br100,,0x0:0x9413804b7ddc63f5,2024-05-06 07:37:59.713629+00,"https://www.google.com/maps/place/Binh+Duong+Obstetrics+and+Gynecology+Hospital/@11.0042176,106.5697164,13z/data=!4m12!1m2!2m1!1zYuG7h25oIHZp4buHbiBiw6xuaCBkxrDGoW5n!3m8!1s0x3174d138ac728707:0x9413804b7ddc63f5!8m2!3d10.9824357!4d106.6533113!9m1!1b1!15sChti4buHbmggdmnhu4duIGLDrG5oIGTGsMahbmeSAQxneW5lY29sb2dpc3TgAQA!16s%2Fg%2F1hc8lk8ch?entry=ttu",most_relevant,English (United States),Google Maps Reviews BBPhuSan_Bametreem
8080098,result,13,1.0670013003893334e+19,ChZDSUhNMG9nS0VJQ0FnSUNqc19XZkNBEAE,f,vi,Google,ChIJB4dyrDjRdDER9WPcfUuAE5Q,Binh Duong Obstetrics and Gynecology Hospital,a week ago,2024-04-25 15:02:27.772945+00,,3.1,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNqc19XZkNBEAE!2m1!1s0x0:0x9413804b7ddc63f5!3m1!1s2@1:CIHM0ogKEICAgICjs_WfCA%7CCgwIg-GpsQYQ6OjI8AI%7C?hl=en,"Bệnh viện xin cảm ơn quý khách hàng, quý bệnh nhân đã quan tâm tìm hiểu. Xin mời quý bệnh nhân liên hệ bệnh viện để được tư vấn và có trải nghiệm khách quan hơn. Mọi góp ý của quý bệnh nhân bệnh viện luôn chân thành tiếp nhận và sẽ làm tốt hơn. Xin cảm ơn. 🏥Bệnh viện Phụ Sản Nhi Bình Dương ""Mẹ bé An Toàn- Chuẩn vàng điều trị"". 🍀 Thời gian làm việc: ⏰ Sáng: 7h30p - 11h30p (Từ thứ 2 đến Chủ nhật) ⏰ Chiều: 13h00p - 17h00p ( Từ thứ2 đến thứ 6) 🍀Vui lòng liên hệ để được tư vấn và đặt lịch khám: 📲Fanpage Facebook ✅Zalo: 086 248 5949 ☎️Hotline: 0917 308 115 📍Địa chỉ: 455 CMT8, p.Phú Cường, Tp.Thủ Dầu Một, Bình Dương.",3,"I was planning to research the hospital to prepare for giving birth, but I read it and thought it over again",0,202,tu truong,https://www.google.com/maps/contrib/103896375408220049109?hl=en,103896375408220049109,3,https://lh3.googleusercontent.com/a/ACg8ocJ-95Zt_ooXae-ZDzQFJ1JQY-wz2vDEUt_5HqkZUibQ9TudHA=s120-c-rp-mo-br100,,0x0:0x9413804b7ddc63f5,2024-05-06 07:38:00.149945+00,"https://www.google.com/maps/place/Binh+Duong+Obstetrics+and+Gynecology+Hospital/@11.0042176,106.5697164,13z/data=!4m12!1m2!2m1!1zYuG7h25oIHZp4buHbiBiw6xuaCBkxrDGoW5n!3m8!1s0x3174d138ac728707:0x9413804b7ddc63f5!8m2!3d10.9824357!4d106.6533113!9m1!1b1!15sChti4buHbmggdmnhu4duIGLDrG5oIGTGsMahbmeSAQxneW5lY29sb2dpc3TgAQA!16s%2Fg%2F1hc8lk8ch?entry=ttu",most_relevant,English (United States),Google Maps Reviews BBPhuSan_Bametreem
8080099,result,14,1.0670013003893334e+19,ChdDSUhNMG9nS0VJQ0FnSUNOeDl5VmlRRRAB,t,vi,Google,ChIJB4dyrDjRdDER9WPcfUuAE5Q,Binh Duong Obstetrics and Gynecology Hospital,3 months ago,2024-01-18 13:17:11.230997+00,,3.1,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNOeDl5VmlRRRAB!2m1!1s0x0:0x9413804b7ddc63f5!3m1!1s2@1:CIHM0ogKEICAgICNx9yViQE%7CCgsI18mkrQYQiPiSbg%7C?hl=en,Cảm ơn quý khách đã tin tưởng và hài lòng chất lượng chuyên môn điều trị của bệnh viện Phụ Sản Nhi Bình Dương. Bệnh viện xin ghi nhận và cải tiến phần hành chính nhanh gọn hơn. Xin cảm ơn,4,"The doctor is experienced and gives clear and specific advice. But the staff in the cashier area is not enough, patients have to wait for a long time, and the staff works too much so it's uncomfortable. It would be good if there were more cashiers.",1,202,Huệ Võ,https://www.google.com/maps/contrib/103153567730821600240?hl=en,103153567730821600240,81,https://lh3.googleusercontent.com/a-/ALV-UjWvyowVG7cguz6qT3prh8vwrbYZRIWOSj7MUrkwt57ev9Jqtw=s120-c-rp-mo-ba4-br100,,0x0:0x9413804b7ddc63f5,2024-05-06 07:38:00.615758+00,"https://www.google.com/maps/place/Binh+Duong+Obstetrics+and+Gynecology+Hospital/@11.0042176,106.5697164,13z/data=!4m12!1m2!2m1!1zYuG7h25oIHZp4buHbiBiw6xuaCBkxrDGoW5n!3m8!1s0x3174d138ac728707:0x9413804b7ddc63f5!8m2!3d10.9824357!4d106.6533113!9m1!1b1!15sChti4buHbmggdmnhu4duIGLDrG5oIGTGsMahbmeSAQxneW5lY29sb2dpc3TgAQA!16s%2Fg%2F1hc8lk8ch?entry=ttu",most_relevant,English (United States),Google Maps Reviews BBPhuSan_Bametreem
8080100,result,15,1.0670013003893334e+19,ChdDSUhNMG9nS0VJQ0FnSUM5M05fNTd3RRAB,f,vi,Google,ChIJB4dyrDjRdDER9WPcfUuAE5Q,Binh Duong Obstetrics and Gynecology Hospital,2 months ago,2024-03-04 09:35:26.765529+00,,3.1,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUM5M05fNTd3RRAB!2m1!1s0x0:0x9413804b7ddc63f5!3m1!1s2@1:CIHM0ogKEICAgIC93N_57wE%7CCgwI3quWrwYQqJeE7QI%7C?hl=en,"Đầu tiên xin lỗi vì sự bất tiện của quý bệnh nhân. Mỗi xét nghiệm có đặc tính riêng và ngày hẹn trả lời kết quả rõ ràng tuỳ theo loại xét nghiệm mình đăng ký, bệnh viện luôn gửi giấy hẹn cho quý bệnh nhân, hay trả lời kết quả ngay trong buổi khám nếu xét nghiệm đó cho kết quả ngay. Mong quý anh chị thông cảm cho hiểu lầm này và bệnh viện cố gắng thu xếp, rút kinh nghiệm để phục vụ quý bệnh nhân tốt hơn. Xin cảm ơn.",1,Just taking money from patients is quick and it's no good business. It's okay to wait for the results and get the money so quickly. Called up to ask and was yelled at,1,202,Nga Thanh,https://www.google.com/maps/contrib/106153068175746538442?hl=en,106153068175746538442,2,https://lh3.googleusercontent.com/a-/ALV-UjWAG-GS_igIXfR8yw6G4xJgDOwuynCculpg4qkZp5KByXsgDdY1=s120-c-rp-mo-br100,,0x0:0x9413804b7ddc63f5,2024-05-06 07:38:01.041558+00,"https://www.google.com/maps/place/Binh+Duong+Obstetrics+and+Gynecology+Hospital/@11.0042176,106.5697164,13z/data=!4m12!1m2!2m1!1zYuG7h25oIHZp4buHbiBiw6xuaCBkxrDGoW5n!3m8!1s0x3174d138ac728707:0x9413804b7ddc63f5!8m2!3d10.9824357!4d106.6533113!9m1!1b1!15sChti4buHbmggdmnhu4duIGLDrG5oIGTGsMahbmeSAQxneW5lY29sb2dpc3TgAQA!16s%2Fg%2F1hc8lk8ch?entry=ttu",most_relevant,English (United States),Google Maps Reviews BBPhuSan_Bametreem
8080101,result,16,1.0670013003893334e+19,ChdDSUhNMG9nS0VJQ0FnSUMxdmR5Rnp3RRAB,f,vi,Google,ChIJB4dyrDjRdDER9WPcfUuAE5Q,Binh Duong Obstetrics and Gynecology Hospital,4 months ago,2024-01-02 16:41:21.962322+00,,3.1,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMxdmR5Rnp3RRAB!2m1!1s0x0:0x9413804b7ddc63f5!3m1!1s2@1:CIHM0ogKEICAgIC1vdyFzwE%7CCgwIsfnQrAYQ0LzvygM%7C?hl=en,"Đầu tiên xin chúc mừng chị và gia đình Mẹ Bé khỏe - an toàn, và cảm ơn chị đã lựa chọn, tin tưởng Bệnh viện Phụ Sản Nhi Bình Dương. BV xin tiếp thu ý kiến và cải tiến để phục vụ quý bệnh nhân tốt hơn. Có thể khi vào chuyển dạ, cơn gò tăng nên sản phụ thấy đau bụng nhiều và cảm giác muốn rặn, nhưng cổ tử cung chưa mở trọn nên chưa thể cho mình rặn được, mong mình thông cảm. Xin cảm ơn.",3,"As soon as my water broke, the receptionist seemed a bit rude, looked down on the pregnant woman, and scolded me. When I entered the delivery room, I had to push but the midwife didn't see anyone holding back to scream, but after giving birth, the doctor and the nurses were able to help. Bathing the baby is very thoughtful and cute, I'm giving birth in 2021",3,202,Hạnh Lê,https://www.google.com/maps/contrib/114690178516790051101?hl=en,114690178516790051101,1,https://lh3.googleusercontent.com/a/ACg8ocIYpnDwO_dxWDgxeQqDAPXFWHDkT_OfdnV3DLuwAAX3f2WXiA=s120-c-rp-mo-br100,,0x0:0x9413804b7ddc63f5,2024-05-06 07:38:01.473933+00,"https://www.google.com/maps/place/Binh+Duong+Obstetrics+and+Gynecology+Hospital/@11.0042176,106.5697164,13z/data=!4m12!1m2!2m1!1zYuG7h25oIHZp4buHbiBiw6xuaCBkxrDGoW5n!3m8!1s0x3174d138ac728707:0x9413804b7ddc63f5!8m2!3d10.9824357!4d106.6533113!9m1!1b1!15sChti4buHbmggdmnhu4duIGLDrG5oIGTGsMahbmeSAQxneW5lY29sb2dpc3TgAQA!16s%2Fg%2F1hc8lk8ch?entry=ttu",most_relevant,English (United States),Google Maps Reviews BBPhuSan_Bametreem
8080102,result,17,1.0670013003893334e+19,ChdDSUhNMG9nS0VJQ0FnSUNLMlptZzBBRRAB,t,vi,Google,ChIJB4dyrDjRdDER9WPcfUuAE5Q,Binh Duong Obstetrics and Gynecology Hospital,3 years ago,2021-04-11 06:08:07.222746+00,"https://lh5.googleusercontent.com/p/AF1QipOQQ556OYCJ0EVobsrMNNxzmbTLcR1mxoMYErat, https://lh5.googleusercontent.com/p/AF1QipN9Xv74dN9v-74muBNKYU5s_h5NvUT0eV07F8jR, https://lh5.googleusercontent.com/p/AF1QipPjDFQ-dAgJWDJXXoP26F-DkXMnwjgXyA5ddedZ, https://lh5.googleusercontent.com/p/AF1QipO8VLxDIDNv2m4R_CPObOKBJ5j8qnC64Z9ZgLbK, https://lh5.googleusercontent.com/p/AF1QipOrBbLOlKOXc9KZisqrqqmI9FIuJculx1dg5DL9, https://lh5.googleusercontent.com/p/AF1QipMUacgev6fS6Ut2xOuzHI3L8QZDUUwVgurnLTIT",3.1,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNLMlptZzBBRRAB!2m1!1s0x0:0x9413804b7ddc63f5!3m1!1s2@1:CIHM0ogKEICAgICK2Zmg0AE%7CCgsIzqjKgwYQ6JiYBA%7C?hl=en,,4,"You should go to the doctor on weekdays, it's very crowded on Saturdays and Sundays, so you have to wait a bit. On Sundays, you run out of parking cards. When you go out, you still have to pay money, but you shouldn't have to pay for parking. Go see a doctor!",10,202,khiempro nguyen,https://www.google.com/maps/contrib/105303393119761794301?hl=en,105303393119761794301,24,https://lh3.googleusercontent.com/a-/ALV-UjVqbpJYCqboT-Mx6_OGJrGivZAk2PdDJW0LPeGL18iJsJ3BN-Bi=s120-c-rp-mo-ba4-br100,,0x0:0x9413804b7ddc63f5,2024-05-06 07:38:01.888273+00,"https://www.google.com/maps/place/Binh+Duong+Obstetrics+and+Gynecology+Hospital/@11.0042176,106.5697164,13z/data=!4m12!1m2!2m1!1zYuG7h25oIHZp4buHbiBiw6xuaCBkxrDGoW5n!3m8!1s0x3174d138ac728707:0x9413804b7ddc63f5!8m2!3d10.9824357!4d106.6533113!9m1!1b1!15sChti4buHbmggdmnhu4duIGLDrG5oIGTGsMahbmeSAQxneW5lY29sb2dpc3TgAQA!16s%2Fg%2F1hc8lk8ch?entry=ttu",most_relevant,English (United States),Google Maps Reviews BBPhuSan_Bametreem
8080103,result,18,1.0670013003893334e+19,ChZDSUhNMG9nS0VJQ0FnSUMxc0oyWkpBEAE,f,vi,Google,ChIJB4dyrDjRdDER9WPcfUuAE5Q,Binh Duong Obstetrics and Gynecology Hospital,4 months ago,2023-12-21 03:42:30.902552+00,,3.1,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMxc0oyWkpBEAE!2m1!1s0x0:0x9413804b7ddc63f5!3m1!1s2@1:CIHM0ogKEICAgIC1sJ2ZJA%7CCgwIpuiOrAYQwLOvrgM%7C?hl=en,"Cảm ơn bạn đã quan tâm và trải nghiệm dịch vụ, bệnh viện ghi nhận và luôn cẩu thị nhằm cải thiện chất lượng dịch vụ ngày càng tốt hơn. Xin cảm ơn",1,It's too bad.. the ultrasound exam took more than 1 hour but waiting for the BH certificate made the pregnant woman sit and wait for 2 hours.,2,202,Lethi Kimtam,https://www.google.com/maps/contrib/108224544508385251157?hl=en,108224544508385251157,3,https://lh3.googleusercontent.com/a-/ALV-UjVCN8LSl8I1hxHcLwWhFKEPv2Uan_bpCq3bL5cpN1iQu37x3ZMJ=s120-c-rp-mo-br100,,0x0:0x9413804b7ddc63f5,2024-05-06 07:38:02.268983+00,"https://www.google.com/maps/place/Binh+Duong+Obstetrics+and+Gynecology+Hospital/@11.0042176,106.5697164,13z/data=!4m12!1m2!2m1!1zYuG7h25oIHZp4buHbiBiw6xuaCBkxrDGoW5n!3m8!1s0x3174d138ac728707:0x9413804b7ddc63f5!8m2!3d10.9824357!4d106.6533113!9m1!1b1!15sChti4buHbmggdmnhu4duIGLDrG5oIGTGsMahbmeSAQxneW5lY29sb2dpc3TgAQA!16s%2Fg%2F1hc8lk8ch?entry=ttu",most_relevant,English (United States),Google Maps Reviews BBPhuSan_Bametreem
8080104,result,19,1.0670013003893334e+19,ChZDSUhNMG9nS0VJQ0FnSUNGemFpald3EAE,f,vi,Google,ChIJB4dyrDjRdDER9WPcfUuAE5Q,Binh Duong Obstetrics and Gynecology Hospital,6 months ago,2023-10-30 23:03:52.630009+00,,3.1,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNGemFpald3EAE!2m1!1s0x0:0x9413804b7ddc63f5!3m1!1s2@1:CIHM0ogKEICAgICFzaijWw%7CCgwIxfeAqgYQ0KjBpAM%7C?hl=en,,1,"The quality of service is too bad, the examination place is cramped, the patient cries and feels uncomfortable, but is also inhibited. After going to see the doctor for my child at 9am, I go to ask for a sick leave certificate to submit to the company but only get it at 10:30 or 11am. Like when I was examined at the hospital becamex the examination fee was 80k for medicine paid by health insurance. As for the hospital, the examination fee is 90k. I don't know if it's expensive or not, depending on the disease, it costs more than 300k.",4,202,Thắng Vũ,https://www.google.com/maps/contrib/111850224202052367925?hl=en,111850224202052367925,1,https://lh3.googleusercontent.com/a/ACg8ocItOQVlJIiUotEggKklricwnMzz_KGF81IbWuIKERXXxusLBQ=s120-c-rp-mo-br100,,0x0:0x9413804b7ddc63f5,2024-05-06 07:38:02.792708+00,"https://www.google.com/maps/place/Binh+Duong+Obstetrics+and+Gynecology+Hospital/@11.0042176,106.5697164,13z/data=!4m12!1m2!2m1!1zYuG7h25oIHZp4buHbiBiw6xuaCBkxrDGoW5n!3m8!1s0x3174d138ac728707:0x9413804b7ddc63f5!8m2!3d10.9824357!4d106.6533113!9m1!1b1!15sChti4buHbmggdmnhu4duIGLDrG5oIGTGsMahbmeSAQxneW5lY29sb2dpc3TgAQA!16s%2Fg%2F1hc8lk8ch?entry=ttu",most_relevant,English (United States),Google Maps Reviews BBPhuSan_Bametreem
8080105,result,20,1.0670013003893334e+19,ChZDSUhNMG9nS0VJQ0FnSUM1MWFTSFV3EAE,f,vi,Google,ChIJB4dyrDjRdDER9WPcfUuAE5Q,Binh Duong Obstetrics and Gynecology Hospital,6 months ago,2023-10-16 02:19:48.623202+00,,3.1,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUM1MWFTSFV3EAE!2m1!1s0x0:0x9413804b7ddc63f5!3m1!1s2@1:CIHM0ogKEICAgIC51aSHUw%7CCgwIxLuyqQYQ0J2VqQI%7C?hl=en,,1,Sanh is almost as high as private hospitals in Saigon but the service is not as good. I have never been to a private hospital and been cursed at and annoyed with the patient's family like that. The profession is so poor that many people can exchange veins. Stop working in a private hospital and be a mother to the world. Let's stop working at a private hospital.,5,202,Đức Lương Đặng,https://www.google.com/maps/contrib/111160639552071849283?hl=en,111160639552071849283,1,https://lh3.googleusercontent.com/a/ACg8ocLj7pNbY83EeePp0ZuDwWPv_E8StOlLy1xGSvQQ_mrAsFU-DTk=s120-c-rp-mo-br100,,0x0:0x9413804b7ddc63f5,2024-05-06 07:38:03.266067+00,"https://www.google.com/maps/place/Binh+Duong+Obstetrics+and+Gynecology+Hospital/@11.0042176,106.5697164,13z/data=!4m12!1m2!2m1!1zYuG7h25oIHZp4buHbiBiw6xuaCBkxrDGoW5n!3m8!1s0x3174d138ac728707:0x9413804b7ddc63f5!8m2!3d10.9824357!4d106.6533113!9m1!1b1!15sChti4buHbmggdmnhu4duIGLDrG5oIGTGsMahbmeSAQxneW5lY29sb2dpc3TgAQA!16s%2Fg%2F1hc8lk8ch?entry=ttu",most_relevant,English (United States),Google Maps Reviews BBPhuSan_Bametreem
8080106,result,21,1.0670013003893334e+19,ChdDSUhNMG9nS0VJQ0FnSUM1d1k3UXdnRRAB,f,vi,Google,ChIJB4dyrDjRdDER9WPcfUuAE5Q,Binh Duong Obstetrics and Gynecology Hospital,6 months ago,2023-10-14 08:59:57.046112+00,,3.1,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUM1d1k3UXdnRRAB!2m1!1s0x0:0x9413804b7ddc63f5!3m1!1s2@1:CIHM0ogKEICAgIC5wY7QwgE%7CCgsIjbGpqQYQgLr-FQ%7C?hl=en,,1,"The receptionist spoke very unpleasantly and disrespected customers. When I asked if they would do GBS, they said this company does it, but if you have the results, take the results and see for yourself, no need to see a doctor :) 1 go or not? return. Crowded, crowded",7,202,Mai Hoàng,https://www.google.com/maps/contrib/113154180810225505912?hl=en,113154180810225505912,1,https://lh3.googleusercontent.com/a-/ALV-UjVUXGr_IIgyc3VevlEM-PqGDkeNoxPknHEdQNRNGojltpImeVM1=s120-c-rp-mo-br100,,0x0:0x9413804b7ddc63f5,2024-05-06 07:38:04.197923+00,"https://www.google.com/maps/place/Binh+Duong+Obstetrics+and+Gynecology+Hospital/@11.0042176,106.5697164,13z/data=!4m12!1m2!2m1!1zYuG7h25oIHZp4buHbiBiw6xuaCBkxrDGoW5n!3m8!1s0x3174d138ac728707:0x9413804b7ddc63f5!8m2!3d10.9824357!4d106.6533113!9m1!1b1!15sChti4buHbmggdmnhu4duIGLDrG5oIGTGsMahbmeSAQxneW5lY29sb2dpc3TgAQA!16s%2Fg%2F1hc8lk8ch?entry=ttu",most_relevant,English (United States),Google Maps Reviews BBPhuSan_Bametreem
8080107,result,22,1.0670013003893334e+19,ChZDSUhNMG9nS0VJQ0FnSUNEbXVqWEVREAE,f,vi,Google,ChIJB4dyrDjRdDER9WPcfUuAE5Q,Binh Duong Obstetrics and Gynecology Hospital,a month ago,2024-03-27 02:53:40.561142+00,,3.1,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNEbXVqWEVREAE!2m1!1s0x0:0x9413804b7ddc63f5!3m1!1s2@1:CIHM0ogKEICAgICDmujXEQ%7CCgwItJSOsAYQ8LHJiwI%7C?hl=en,"Cảm ơn bạn đã đến trải nghiệm và sử dụng dịch vụ của bệnh viện Bệnh viện mong được phục vụ quý bệnh nhân tốt hơn nữa. Và xin cảm ơn ý kiến đóng góp, sự ủng hộ của quý bệnh nhân",5,Friendly and enthusiastic doctor. So cute. Also ask for phone number to inquire,0,202,Châu Phạm,https://www.google.com/maps/contrib/109032361565865310392?hl=en,109032361565865310392,6,https://lh3.googleusercontent.com/a-/ALV-UjWWsfNnskkNoFb4jQ2FC4aThaGsFFQJiXylHCOFdxKx3j5xfRY=s120-c-rp-mo-br100,,0x0:0x9413804b7ddc63f5,2024-05-06 07:38:04.632651+00,"https://www.google.com/maps/place/Binh+Duong+Obstetrics+and+Gynecology+Hospital/@11.0042176,106.5697164,13z/data=!4m12!1m2!2m1!1zYuG7h25oIHZp4buHbiBiw6xuaCBkxrDGoW5n!3m8!1s0x3174d138ac728707:0x9413804b7ddc63f5!8m2!3d10.9824357!4d106.6533113!9m1!1b1!15sChti4buHbmggdmnhu4duIGLDrG5oIGTGsMahbmeSAQxneW5lY29sb2dpc3TgAQA!16s%2Fg%2F1hc8lk8ch?entry=ttu",most_relevant,English (United States),Google Maps Reviews BBPhuSan_Bametreem
8080108,result,23,1.0670013003893334e+19,ChdDSUhNMG9nS0VJQ0FnSUNaby1tZjJBRRAB,f,vi,Google,ChIJB4dyrDjRdDER9WPcfUuAE5Q,Binh Duong Obstetrics and Gynecology Hospital,7 months ago,2023-09-17 03:32:58.264784+00,,3.1,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNaby1tZjJBRRAB!2m1!1s0x0:0x9413804b7ddc63f5!3m1!1s2@1:CIHM0ogKEICAgICZo-mf2AE%7CCgsI6uaZqAYQgJGhfg%7C?hl=en,,1,"The staff who took the baby's blood were not professional. They stuck the needle in and picked it up in the baby's hand but still couldn't get any blood. The baby's mother was so upset that when she spoke up, she said with an attitude that she was making noise, so how could she concentrate on work? , in short, it bruised both of the baby's hands but still couldn't get any blood, too bad! Will never come back again!",2,202,Mộng Tuyền Lê Thị,https://www.google.com/maps/contrib/102568329025125048413?hl=en,102568329025125048413,2,https://lh3.googleusercontent.com/a/ACg8ocIKCri8w7pkUw9KmlvX7p2PexmQ9DKhNtr_Rx2flJPxlL0jcg=s120-c-rp-mo-br100,,0x0:0x9413804b7ddc63f5,2024-05-06 07:38:05.072433+00,"https://www.google.com/maps/place/Binh+Duong+Obstetrics+and+Gynecology+Hospital/@11.0042176,106.5697164,13z/data=!4m12!1m2!2m1!1zYuG7h25oIHZp4buHbiBiw6xuaCBkxrDGoW5n!3m8!1s0x3174d138ac728707:0x9413804b7ddc63f5!8m2!3d10.9824357!4d106.6533113!9m1!1b1!15sChti4buHbmggdmnhu4duIGLDrG5oIGTGsMahbmeSAQxneW5lY29sb2dpc3TgAQA!16s%2Fg%2F1hc8lk8ch?entry=ttu",most_relevant,English (United States),Google Maps Reviews BBPhuSan_Bametreem
8080109,result,24,1.0670013003893334e+19,ChZDSUhNMG9nS0VJQ0FnSUNjdk1MSUR3EAE,t,vi,Google,ChIJB4dyrDjRdDER9WPcfUuAE5Q,Binh Duong Obstetrics and Gynecology Hospital,4 years ago,2020-03-11 08:09:02.566646+00,https://lh5.googleusercontent.com/p/AF1QipOI3xVCHhV7KylmiKCQrMIfMX3C8RlnNwno9VEN,3.1,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNjdk1MSUR3EAE!2m1!1s0x0:0x9413804b7ddc63f5!3m1!1s2@1:CIHM0ogKEICAgICcvMLIDw%7CCgwInrmi8wUQ8KmZjgI%7C?hl=en,,5,Small like a private clinic. The garage is cramped There is free WiFi There is no loudspeaker to read the name of the person taking the medicine and paying,3,202,The Vuong Nguyen,https://www.google.com/maps/contrib/114534069119375309750?hl=en,114534069119375309750,390,https://lh3.googleusercontent.com/a-/ALV-UjUTybKYeWTLa4IG3jIoVTyVr6levQsTo_1SFl54yVYIIGMhw327=s120-c-rp-mo-ba6-br100,,0x0:0x9413804b7ddc63f5,2024-05-06 07:38:05.489173+00,"https://www.google.com/maps/place/Binh+Duong+Obstetrics+and+Gynecology+Hospital/@11.0042176,106.5697164,13z/data=!4m12!1m2!2m1!1zYuG7h25oIHZp4buHbiBiw6xuaCBkxrDGoW5n!3m8!1s0x3174d138ac728707:0x9413804b7ddc63f5!8m2!3d10.9824357!4d106.6533113!9m1!1b1!15sChti4buHbmggdmnhu4duIGLDrG5oIGTGsMahbmeSAQxneW5lY29sb2dpc3TgAQA!16s%2Fg%2F1hc8lk8ch?entry=ttu",most_relevant,English (United States),Google Maps Reviews BBPhuSan_Bametreem
